,pre_pt_root_id,post_pt_root_id,neuropil,syn_count,nt_type,Excitatory,Signed_Connectivity,Presynaptic_Index,Postsynaptic_Index
55439,720575940622123981,720575940621148660,WED_L,1,GABA,-1,-1,170,176
55440,720575940624704393,720575940619405812,WED_L,1,ACH,1,1,40,42
55441,720575940626693894,720575940611277293,AMMC_L,16,,-1,-16,779,14
55442,720575940632385943,720575940620356545,ICL_R,5,ACH,1,5,432,479
55443,720575940638666473,720575940628038906,IPS_R,1,ACH,1,1,225,224
55444,720575940618896624,720575940627027087,SAD,3,ACH,1,3,1229,496
55445,720575940630269945,720575940634178656,WED_L,2,,-1,-2,696,731
55446,720575940623292713,720575940621043753,WED_R,2,GABA,-1,-2,285,60
55447,720575940611388141,720575940624473918,WED_L,1,ACH,1,1,84,218
55448,720575940616653429,720575940611277293,SAD,4,,-1,-4,745,14
55449,720575940626153488,720575940630020111,SAD,1,ACH,1,1,87,1311
55450,720575940621835246,720575940632649567,AVLP_R,36,GABA,-1,-36,385,160
55451,720575940614656162,720575940621981464,AMMC_R,1,,-1,-1,1337,1154
55452,720575940638095293,720575940604445868,LAL_L,1,ACH,1,1,466,341
55453,720575940614190242,720575940618292416,WED_L,3,ACH,1,3,502,374
55454,720575940635028634,720575940609832410,AMMC_R,9,,-1,-9,1357,66
55455,720575940632022888,720575940605214636,SAD,2,ACH,1,2,536,183
55456,720575940622591049,720575940639811469,,1,,-1,-1,573,178
55457,720575940620694015,720575940633040097,AMMC_L,1,ACH,1,1,19,288
55458,720575940621887732,720575940605219500,SAD,1,,-1,-1,955,748
55459,720575940610653462,720575940619688688,AVLP_R,1,GABA,-1,-1,420,330
55460,720575940621540586,720575940624067581,AMMC_R,3,GABA,-1,-3,391,861
55461,720575940618392912,720575940629316152,SAD,4,ACH,1,4,69,375
55462,720575940626793831,720575940631179807,AVLP_R,5,ACH,1,5,469,468
55463,720575940640952027,720575940618953270,SAD,2,,-1,-2,1216,880
55464,720575940617431325,720575940614633867,EPA_R,1,ACH,1,1,44,47
55465,720575940612307478,720575940618149336,AMMC_L,9,,-1,-9,1217,491
55466,720575940629985900,720575940628160617,SAD,2,ACH,1,2,1268,1251
55467,720575940606239243,720575940619047028,SAD,1,ACH,1,1,1412,1437
55468,720575940632252661,720575940611988391,AMMC_R,3,ACH,1,3,666,95
55469,720575940621242025,720575940634877850,WED_R,1,ACH,1,1,68,70
55470,720575940634829168,720575940624662508,AVLP_L,1,ACH,1,1,434,339
55471,720575940620859886,720575940628159081,AMMC_L,2,,-1,-2,293,679
55472,720575940635136880,720575940616804806,SAD,6,ACH,1,6,1070,67
55473,720575940622304243,720575940634317724,PVLP_L,1,GABA,-1,-1,421,321
55474,720575940628698371,720575940609076693,AMMC_R,5,,-1,-5,863,45
55475,720575940616211013,720575940620835327,AVLP_R,8,GABA,-1,-8,389,174
55476,720575940618861873,720575940633738209,SAD,1,ACH,1,1,1175,1367
55477,720575940615408059,720575940634599792,SPS_L,1,,-1,-1,111,62
55478,720575940626270236,720575940612153086,AMMC_R,7,ACH,1,7,1202,81
55479,720575940633044634,720575940624594276,SAD,8,GABA,-1,-8,401,766
55480,720575940618342966,720575940618066415,WED_L,1,GABA,-1,-1,177,41
55481,720575940620581748,720575940625989904,AVLP_R,2,GABA,-1,-2,393,142
55482,720575940626793831,720575940621431492,SIP_R,4,ACH,1,4,469,459
55483,720575940630049617,720575940626096138,WED_R,2,GABA,-1,-2,252,257
55484,720575940622097959,720575940624872179,WED_R,2,ACH,1,2,11,121
55485,720575940620694015,720575940605214636,AMMC_L,3,ACH,1,3,19,183
55486,720575940620276144,720575940636679989,AMMC_L,2,ACH,1,2,1594,28
55487,720575940611091012,720575940631693610,PVLP_R,7,GABA,-1,-7,426,0
55488,720575940622281352,720575940618772719,AMMC_R,34,,-1,-34,1236,493
55489,720575940630603091,720575940625345328,WED_R,2,ACH,1,2,33,175
55490,720575940613425459,720575940624109464,SAD,1,ACH,1,1,1582,114
55491,720575940615592409,720575940634829168,EPA_R,1,ACH,1,1,329,434
55492,720575940642412941,720575940612153086,SAD,1,ACH,1,1,27,81
55493,720575940618342966,720575940603636913,AMMC_R,1,GABA,-1,-1,177,39
55494,720575940609832410,720575940628846966,WED_L,6,ACH,1,6,66,294
55495,720575940612078511,720575940622960422,AMMC_L,2,GABA,-1,-2,402,697
55496,720575940620581748,720575940615930299,AVLP_R,5,GABA,-1,-5,393,390
55497,720575940627350504,720575940620444654,,1,,-1,-1,1585,1012
55498,720575940630916347,720575940621148660,SAD,5,,-1,-5,671,176
55499,720575940635058612,720575940630214564,SAD,1,,-1,-1,927,498
55500,720575940631153194,720575940633044634,AVLP_L,2,ACH,1,2,409,401
55501,720575940627455621,720575940632303807,WED_L,7,ACH,1,7,76,219
55502,720575940640719861,720575940608432760,SAD,2,,-1,-2,1588,287
55503,720575940627719294,720575940617362772,ICL_R,4,ACH,1,4,326,324
55504,720575940625839345,720575940615868485,WED_R,4,GABA,-1,-4,353,283
55505,720575940609843865,720575940635547113,AVLP_L,1,ACH,1,1,10,8
55506,720575940616611382,720575940631922969,AVLP_R,11,ACH,1,11,143,146
55507,720575940620758221,720575940605308082,WED_R,2,ACH,1,2,23,394
55508,720575940615276661,720575940609832410,AMMC_R,2,ACH,1,2,1187,66
55509,720575940626798101,720575940625839345,WED_R,7,ACH,1,7,98,353
55510,720575940615957563,720575940616162235,AL_R,1,ACH,1,1,1064,1220
55511,720575940619518667,720575940634915576,AMMC_R,1,,-1,-1,1307,116
55512,720575940603195494,720575940624763678,IPS_R,2,ACH,1,2,100,376
55513,720575940624807352,720575940627455621,AMMC_L,1,,-1,-1,986,76
55514,720575940627939177,720575940627977457,SAD,3,GABA,-1,-3,290,1215
55515,720575940618342966,720575940615868485,AVLP_R,5,GABA,-1,-5,177,283
55516,720575940608975371,720575940622706653,AMMC_R,1,SER,-1,-1,504,592
55517,720575940639811469,720575940613380914,AMMC_R,3,GABA,-1,-3,178,48
55518,720575940620649641,720575940632945177,SAD,14,,-1,-14,557,180
55519,720575940603616800,720575940621815766,PVLP_L,1,ACH,1,1,124,112
55520,720575940613696552,720575940606336213,AMMC_R,2,,-1,-2,853,50
55521,720575940637834301,720575940606687957,SIP_L,1,ACH,1,1,333,313
55522,720575940608554052,720575940629450366,SAD,1,,-1,-1,570,589
55523,720575940632385943,720575940644300323,VES_L,6,ACH,1,6,432,452
55524,720575940639041443,720575940619034806,AMMC_R,1,ACH,1,1,1194,94
55525,720575940615972027,720575940629394232,SAD,1,ACH,1,1,1295,499
55526,720575940623322877,720575940609843865,WED_R,1,GABA,-1,-1,169,10
55527,720575940626274314,720575940603903264,WED_R,1,ACH,1,1,600,484
55528,720575940626726021,720575940635282910,AMMC_L,16,,-1,-16,777,55
55529,720575940624704393,720575940640507763,AVLP_R,7,ACH,1,7,40,392
55530,720575940630834171,720575940625904016,SAD,1,,-1,-1,1599,950
55531,720575940615041064,720575940624770540,SAD,4,ACH,1,4,596,538
55532,720575940623298559,720575940629063418,SAD,1,,-1,-1,1310,89
55533,720575940619479979,720575940650920569,SAD,8,ACH,1,8,1093,501
55534,720575940633044634,720575940619249031,AVLP_L,11,GABA,-1,-11,401,148
55535,720575940622271684,720575940619932654,SAD,1,ACH,1,1,1091,1124
55536,720575940619415679,720575940631179807,GOR_L,1,ACH,1,1,431,468
55537,720575940620392984,720575940620062633,AVLP_R,3,ACH,1,3,140,188
55538,720575940611401709,720575940614752395,ICL_R,2,ACH,1,2,474,435
55539,720575940640176848,720575940633300148,AVLP_L,15,ACH,1,15,472,471
55540,720575940627410944,720575940610638434,SPS_L,2,ACH,1,2,32,128
55541,720575940613956767,720575940612523571,AMMC_L,9,,-1,-9,791,29
55542,720575940629188251,720575940618524481,SAD,4,,-1,-4,1286,122
55543,720575940615276661,720575940627027087,SAD,1,ACH,1,1,1187,496
55544,720575940620835327,720575940606010569,SAD,1,GABA,-1,-1,174,37
55545,720575940617431325,720575940614633867,AVLP_R,1,ACH,1,1,44,47
55546,720575940609673369,720575940615930299,AVLP_R,3,ACH,1,3,57,390
55547,720575940616653429,720575940629806206,SAD,1,,-1,-1,745,744
55548,720575940635345271,720575940615723077,AMMC_R,3,ACH,1,3,805,58
55549,720575940630080071,720575940632307527,SAD,2,ACH,1,2,1039,1270
55550,720575940638980149,720575940627939177,SAD,1,,-1,-1,716,290
55551,720575940615226086,720575940624732260,AMMC_L,1,ACH,1,1,104,380
55552,720575940615625053,720575940638214461,SAD,2,GABA,-1,-2,292,5
55553,720575940608035374,720575940622778820,AVLP_R,1,ACH,1,1,97,106
55554,720575940632229457,720575940625984528,SAD,2,ACH,1,2,870,132
55555,720575940608457483,720575940644488727,SAD,5,,-1,-5,546,428
55556,720575940614018060,720575940629552170,SAD,3,GABA,-1,-3,407,503
55557,720575940631370336,720575940611388141,AMMC_R,13,ACH,1,13,1174,84
55558,720575940630603091,720575940625345328,SAD,7,ACH,1,7,33,175
55559,720575940615894877,720575940631179807,SCL_L,1,GABA,-1,-1,450,468
55560,720575940614004019,720575940615723077,SAD,4,,-1,-4,990,58
55561,720575940620249734,720575940637663662,AMMC_L,1,ACH,1,1,1292,53
55562,720575940623301417,720575940609076693,AMMC_R,1,,-1,-1,621,45
55563,720575940605308082,720575940615930299,SAD,2,GABA,-1,-2,394,390
55564,720575940627542769,720575940634915576,AMMC_R,1,,-1,-1,1136,116
55565,720575940613641915,720575940650920569,SAD,1,ACH,1,1,1235,501
55566,720575940614437462,720575940644300323,ICL_L,1,ACH,1,1,307,452
55567,720575940611223906,720575940631631564,AMMC_R,2,,-1,-2,993,64
55568,720575940634877850,720575940618524481,SAD,1,ACH,1,1,70,122
55569,720575940614018060,720575940646341486,WED_R,23,GABA,-1,-23,407,88
55570,720575940608432760,720575940620386981,AMMC_L,1,GABA,-1,-1,287,701
55571,720575940622123981,720575940629954724,AVLP_L,89,GABA,-1,-89,170,152
55572,720575940609673369,720575940632998136,AMMC_L,1,ACH,1,1,57,396
55573,720575940632812867,720575940622123981,AMMC_R,14,ACH,1,14,521,170
55574,720575940626666066,720575940623735482,AMMC_L,2,ACH,1,2,1139,126
55575,720575940634609115,720575940636332663,AMMC_R,1,ACH,1,1,922,1344
55576,720575940607386307,720575940634877850,AMMC_L,2,,-1,-2,912,70
55577,720575940617110306,720575940625910714,AMMC_R,1,ACH,1,1,613,634
55578,720575940612338674,720575940634606693,AMMC_R,1,GABA,-1,-1,284,93
55579,720575940617724390,720575940624087283,SAD,2,,-1,-2,656,63
55580,720575940616809401,720575940641545888,AMMC_L,1,ACH,1,1,15,186
55581,720575940608742409,720575940646062115,SAD,1,,-1,-1,1288,1601
55582,720575940611392986,720575940604839200,AMMC_L,11,,-1,-11,691,30
55583,720575940609513841,720575940622969528,AMMC_L,1,GABA,-1,-1,185,157
55584,720575940628837650,720575940619688688,ICL_R,3,ACH,1,3,332,330
55585,720575940613036914,720575940612338674,SAD,1,,-1,-1,1511,284
55586,720575940623840589,720575940622838154,AL_L,4,,-1,-4,577,136
55587,720575940639745085,720575940621776410,AMMC_L,1,,-1,-1,715,1304
55588,720575940609513841,720575940618342966,SAD,1,GABA,-1,-1,185,177
55589,720575940614188149,720575940618149336,SAD,17,ACH,1,17,1074,491
55590,720575940625866789,720575940608035374,AMMC_R,3,ACH,1,3,614,97
55591,720575940632683212,720575940613331693,GNG,1,,-1,-1,1547,1512
55592,720575940630094325,720575940617431325,SAD,3,ACH,1,3,1222,44
55593,720575940631153194,720575940632649697,GNG,1,ACH,1,1,409,6
55594,720575940635278455,720575940624087283,AMMC_R,7,ACH,1,7,668,63
55595,720575940628542807,720575940613170498,SIP_R,26,GABA,-1,-26,439,453
55596,720575940606332629,720575940641400224,AVLP_L,5,ACH,1,5,18,153
55597,720575940627493096,720575940621575774,AMMC_L,1,,-1,-1,1598,127
55598,720575940613034602,720575940609996773,SCL_L,1,ACH,1,1,337,338
55599,720575940625887631,720575940610753656,AMMC_R,2,GABA,-1,-2,386,669
55600,720575940634299071,720575940628356358,,1,GABA,-1,-1,397,544
55601,720575940631968855,720575940610116581,WED_R,5,GABA,-1,-5,255,406
55602,720575940605238188,720575940625483962,AMMC_L,2,,-1,-2,755,91
55603,720575940638095293,720575940636471408,AVLP_L,8,ACH,1,8,466,340
55604,720575940645728803,720575940621242025,SAD,4,ACH,1,4,1590,68
55605,720575940620012253,720575940618524481,AMMC_L,2,GABA,-1,-2,130,122
55606,720575940620980323,720575940630277175,AMMC_L,1,ACH,1,1,51,73
55607,720575940622254375,720575940611674265,AVLP_R,3,ACH,1,3,35,388
55608,720575940622342569,720575940618524481,AMMC_L,6,,-1,-6,719,122
55609,720575940637410394,720575940634571383,WED_L,1,GABA,-1,-1,398,173
55610,720575940631794513,720575940616653429,AMMC_L,2,,-1,-2,673,745
55611,720575940622123981,720575940604201830,AMMC_R,3,GABA,-1,-3,170,184
55612,720575940623322877,720575940605308082,SAD,3,GABA,-1,-3,169,394
55613,720575940617197057,720575940618847281,AMMC_R,6,GABA,-1,-6,280,858
55614,720575940611674265,720575940635330204,AMMC_R,5,GABA,-1,-5,388,171
55615,720575940612523571,720575940610077026,WED_L,2,ACH,1,2,29,21
55616,720575940622271684,720575940615573597,AMMC_L,1,ACH,1,1,1091,1053
55617,720575940605214636,720575940634571383,SAD,1,GABA,-1,-1,183,173
55618,720575940615041064,720575940623587780,SAD,1,ACH,1,1,596,524
55619,720575940613006590,720575940626885960,SAD,1,,-1,-1,789,806
55620,720575940642412941,720575940620835327,AVLP_R,8,ACH,1,8,27,174
55621,720575940632475859,720575940610116581,AMMC_R,10,ACH,1,10,1100,406
55622,720575940619615770,720575940621429757,WED_R,1,GABA,-1,-1,234,235
55623,720575940635330204,720575940626258690,AVLP_R,1,GABA,-1,-1,171,317
55624,720575940615848788,720575940629394232,SAD,2,ACH,1,2,1027,499
55625,720575940621590132,720575940616748756,SAD,1,,-1,-1,1374,485
55626,720575940604839200,720575940620694015,AMMC_L,2,ACH,1,2,30,19
55627,720575940617034398,720575940636471408,GOR_L,2,ACH,1,2,336,340
55628,720575940623401128,720575940621043753,AMMC_R,12,ACH,1,12,617,60
55629,720575940620859886,720575940620276144,SAD,3,,-1,-3,293,1594
55630,720575940633040097,720575940620322753,AMMC_L,1,GABA,-1,-1,288,572
55631,720575940637054835,720575940618149336,SAD,2,ACH,1,2,1082,491
55632,720575940644488727,720575940622297855,AMMC_R,5,,-1,-5,428,798
55633,720575940630472727,720575940634915576,SAD,1,ACH,1,1,1486,116
55634,720575940639339392,720575940629552170,SAD,3,ACH,1,3,1199,503
55635,720575940637410394,720575940636679989,AMMC_L,12,GABA,-1,-12,398,28
55636,720575940631699816,720575940621983757,AMMC_L,5,,-1,-5,720,381
55637,720575940654117025,720575940614450774,AMMC_R,1,ACH,1,1,38,25
55638,720575940614332899,720575940638214461,SAD,8,ACH,1,8,534,5
55639,720575940632764883,720575940637175349,EPA_R,2,ACH,1,2,323,331
55640,720575940617034398,720575940618475101,SIP_R,2,ACH,1,2,336,467
55641,720575940622838154,720575940612001489,WED_L,1,,-1,-1,136,3
55642,720575940618342966,720575940612078511,WED_L,27,GABA,-1,-27,177,402
55643,720575940625989904,720575940631922969,AVLP_R,1,ACH,1,1,142,146
55644,720575940629450366,720575940627538947,SAD,2,,-1,-2,589,543
55645,720575940618066415,720575940628267264,SAD,1,ACH,1,1,41,405
55646,720575940640651325,720575940616545110,SAD,1,,-1,-1,1351,1368
55647,720575940624832231,720575940632499757,AMMC_R,26,,-1,-26,593,135
55648,720575940630969051,720575940627455621,AMMC_R,1,ACH,1,1,924,76
55649,720575940605622118,720575940609076693,AMMC_R,1,,-1,-1,896,45
55650,720575940636498907,720575940627027087,AMMC_R,21,ACH,1,21,1108,496
55651,720575940627493096,720575940614840891,SAD,1,,-1,-1,1598,43
55652,720575940615024543,720575940614351477,GNG,1,,-1,-1,1276,1028
55653,720575940615848788,720575940629394232,AMMC_L,5,ACH,1,5,1027,499
55654,720575940633044634,720575940603186790,WED_L,3,GABA,-1,-3,401,155
55655,720575940615926982,720575940618772719,AMMC_R,30,,-1,-30,1244,493
55656,720575940639904475,720575940621983757,AMMC_L,1,ACH,1,1,1574,381
55657,720575940626164938,720575940632945177,AMMC_L,1,,-1,-1,574,180
55658,720575940619869120,720575940614018060,SAD,9,,-1,-9,1298,407
55659,720575940625919434,720575940619729835,,2,,-1,-2,974,1071
55660,720575940616162235,720575940632154285,GNG,1,ACH,1,1,1220,1133
55661,720575940623256202,720575940632522848,ICL_L,1,GABA,-1,-1,440,462
55662,720575940621540586,720575940624704393,WED_R,2,GABA,-1,-2,391,40
55663,720575940603930046,720575940617882397,IPS_L,1,ACH,1,1,497,79
55664,720575940629913169,720575940623322877,AVLP_L,38,ACH,1,38,9,169
55665,720575940609065173,720575940640952027,SAD,1,,-1,-1,1193,1216
55666,720575940617390027,720575940627719294,SIP_R,2,GABA,-1,-2,212,326
55667,720575940624872179,720575940612146174,SPS_L,1,ACH,1,1,121,34
55668,720575940621324996,720575940632499757,AMMC_R,2,,-1,-2,279,135
55669,720575940615222201,720575940637813220,,1,ACH,1,1,768,717
55670,720575940617811013,720575940612146174,SAD,1,,-1,-1,1273,34
55671,720575940625559358,720575940615986459,SAD,1,ACH,1,1,1102,1030
55672,720575940642412941,720575940620581748,AVLP_R,40,ACH,1,40,27,393
55673,720575940639049560,720575940605238188,AMMC_L,1,,-1,-1,698,755
55674,720575940632649567,720575940621835246,AVLP_R,43,ACH,1,43,160,385
55675,720575940620859886,720575940635545310,AMMC_L,4,,-1,-4,293,966
55676,720575940619925887,720575940618292416,LH_L,1,GABA,-1,-1,379,374
55677,720575940622123981,720575940625345328,AMMC_L,2,GABA,-1,-2,170,175
55678,720575940604531229,720575940614805983,AMMC_L,1,ACH,1,1,801,846
55679,720575940627718394,720575940617034398,BU_L,1,GABA,-1,-1,443,336
55680,720575940622706653,720575940620012253,AMMC_R,3,,-1,-3,592,130
55681,720575940630258003,720575940622123981,AVLP_L,2,GABA,-1,-2,400,170
55682,720575940620257216,720575940620731631,AMMC_L,2,,-1,-2,851,71
55683,720575940627718394,720575940634866586,ICL_L,2,GABA,-1,-2,443,482
55684,720575940630630225,720575940613006590,AL_L,1,,-1,-1,705,789
55685,720575940616650589,720575940637079667,ICL_L,1,ACH,1,1,304,309
55686,720575940616611382,720575940627642818,AVLP_R,17,ACH,1,17,143,198
55687,720575940620910774,720575940625087546,GNG,1,GABA,-1,-1,286,1402
55688,720575940620929416,720575940630749523,WED_L,1,GABA,-1,-1,202,403
55689,720575940618953270,720575940606010569,AMMC_R,1,,-1,-1,880,37
55690,720575940615590843,720575940621800798,GNG,2,,-1,-2,1277,78
55691,720575940621092534,720575940644072483,SAD,5,,-1,-5,1280,90
55692,720575940641545888,720575940631153194,GNG,2,GABA,-1,-2,186,409
55693,720575940625919434,720575940625984528,SAD,4,,-1,-4,974,132
55694,720575940632157631,720575940623787495,AVLP_L,1,ACH,1,1,158,150
55695,720575940633040097,720575940627442709,AMMC_L,3,GABA,-1,-3,288,710
55696,720575940623312828,720575940628444667,SAD,1,ACH,1,1,1043,1015
55697,720575940632812867,720575940623587780,AVLP_R,4,ACH,1,4,521,524
55698,720575940623987982,720575940632649697,AMMC_L,1,GABA,-1,-1,195,6
55699,720575940636679989,720575940628467462,AMMC_L,1,ACH,1,1,28,758
55700,720575940606850761,720575940632829507,SAD,6,,-1,-6,644,83
55701,720575940632303807,720575940624473918,IPS_L,1,ACH,1,1,219,218
55702,720575940620835327,720575940611864243,SAD,1,GABA,-1,-1,174,61
55703,720575940612407581,720575940618599277,SAD,3,ACH,1,3,823,56
55704,720575940613170498,720575940618364480,SIP_R,3,ACH,1,3,453,481
55705,720575940620392984,720575940618475101,AVLP_R,13,ACH,1,13,140,467
55706,720575940604753437,720575940630070343,SAD,1,ACH,1,1,917,910
55707,720575940605219500,720575940632084705,SAD,1,,-1,-1,748,105
55708,720575940620910774,720575940620444654,GNG,2,GABA,-1,-2,286,1012
55709,720575940604201830,720575940630534615,AMMC_R,1,GABA,-1,-1,184,530
55710,720575940630344396,720575940636910825,PVLP_R,1,ACH,1,1,461,455
55711,720575940629492727,720575940612146174,AMMC_L,2,,-1,-2,688,34
55712,720575940603930046,720575940602132509,AMMC_L,1,ACH,1,1,497,1038
55713,720575940646341486,720575940630277175,VES_L,2,ACH,1,2,88,73
55714,720575940605238188,720575940635282910,AMMC_L,6,,-1,-6,755,55
55715,720575940628333788,720575940634371941,FB,1,ACH,1,1,298,310
55716,720575940607371076,720575940654117025,WED_R,1,ACH,1,1,24,38
55717,720575940608487772,720575940605214636,SAD,2,ACH,1,2,532,183
55718,720575940635330204,720575940644968302,SAD,14,GABA,-1,-14,171,408
55719,720575940630461804,720575940622123981,AMMC_L,2,,-1,-2,859,170
55720,720575940612615833,720575940613380914,SAD,2,,-1,-2,888,48
55721,720575940633153375,720575940622577336,AMMC_L,2,ACH,1,2,1014,80
55722,720575940618342966,720575940632998136,SAD,19,GABA,-1,-19,177,396
55723,720575940617938772,720575940609522382,AMMC_R,2,,-1,-2,900,46
55724,720575940628910095,720575940614109615,SAD,1,ACH,1,1,36,1376
55725,720575940610077026,720575940624795017,SAD,1,ACH,1,1,21,107
55726,720575940629275180,720575940603930046,AMMC_L,1,ACH,1,1,808,497
55727,720575940637410869,720575940627751567,AL_L,1,ACH,1,1,1058,934
55728,720575940640719861,720575940631098338,AMMC_L,1,,-1,-1,1588,1575
55729,720575940629450366,720575940644968302,SAD,6,,-1,-6,589,408
55730,720575940604839200,720575940634877850,SAD,1,ACH,1,1,30,70
55731,720575940616809401,720575940623146378,AMMC_L,1,ACH,1,1,15,686
55732,720575940622283912,720575940630603091,SAD,2,,-1,-2,1149,33
55733,720575940641395163,720575940630603091,AMMC_L,2,,-1,-2,988,33
55734,720575940630080071,720575940616661109,SAD,2,ACH,1,2,1039,1369
55735,720575940633378411,720575940611864243,SAD,3,ACH,1,3,1583,61
55736,720575940627442197,720575940623840589,SAD,1,,-1,-1,550,577
55737,720575940618941037,720575940646400644,SAD,4,,-1,-4,1042,75
55738,720575940616211013,720575940621148660,SAD,2,GABA,-1,-2,389,176
55739,720575940611864243,720575940623113752,WED_L,17,ACH,1,17,61,297
55740,720575940615723077,720575940620581748,AMMC_R,1,ACH,1,1,58,393
55741,720575940617884736,720575940632649567,AVLP_R,1,GABA,-1,-1,281,160
